from.id,from.type,to.id,to.type,weight
linefeed,concept,2003-04-08.txt,source,1
gain,concept,2002-06-18.txt,source,1
sending,concept,2004-09-07.txt,source,1
overflow,concept,2006-08-03.txt,source,1
pack,concept,2006-11-15.txt,source,2
procheckup,concept,2002-12-17.txt,source,1
date,concept,2002-02-11.txt,source,1
privileges,concept,2003-05-19.txt,source,2
update,concept,2007-02-22.txt,source,4
whlmgr,concept,2009-04-15.txt,source,1
allows,concept,2003-03-13.txt,source,1
password,concept,2003-09-23.txt,source,2
version,concept,2005-05-10.txt,source,1
view,concept,2008-08-25.txt,source,1
sun,concept,2004-01-26.txt,source,3
crash,concept,2009-07-28.txt,source,2
ios,concept,2005-09-07.txt,source,5
exists,concept,2005-01-14.txt,source,1
continue,concept,2010-01-04.txt,source,2
folder,concept,2002-12-19.txt,source,3
consequences,concept,2005-10-19.txt,source,1
documents,concept,2003-04-14.txt,source,1
patch,concept,2001-03-27.txt,source,1
users,concept,2007-11-08.txt,source,1
function,concept,2010-03-02.txt,source,1
version,concept,2004-03-18.txt,source,1
attack,concept,2005-11-10.txt,source,4
develop,concept,2007-12-19.txt,source,1
access,concept,2004-04-07.txt,source,3
create,concept,2007-07-19.txt,source,1
unix,concept,2007-08-01.txt,source,1
decoding,concept,2004-08-02.txt,source,2
systems,concept,2001-05-02.txt,source,1
server,concept,2003-04-08.txt,source,3
services,concept,2008-09-02.txt,source,1
patches,concept,2000-09-29.txt,source,1
systems,concept,2003-11-19.txt,source,1
gain,concept,2010-06-02.txt,source,2
details,concept,2001-04-27.txt,source,1
attacker,concept,2005-03-10.txt,source,1
user,concept,2004-08-03.txt,source,1
control,concept,2008-06-25.txt,source,1
order,concept,2007-04-21.txt,source,1
time,concept,2002-07-25.txt,source,1
user,concept,2002-01-15.txt,source,1
allowing,concept,2003-06-13.txt,source,1
execute,concept,2003-05-28.txt,source,3
bug,concept,2001-02-16.txt,source,1
urls,concept,2009-11-30.txt,source,1
time,concept,2007-01-02.txt,source,1
date,concept,2003-07-17.txt,source,1
-,concept,2003-08-01.txt,source,4
hp,concept,2002-09-13.txt,source,1
database,concept,2008-12-24.txt,source,3
input,concept,2004-02-26.txt,source,1
follows,concept,2003-05-01.txt,source,1
processing,concept,2008-04-25.txt,source,1
macintosh,concept,2004-03-08.txt,source,1
network,concept,2003-04-22.txt,source,1
resources,concept,2005-05-23.txt,source,1
javascript,concept,2002-12-12.txt,source,2
radius,concept,2001-12-11.txt,source,1
address,concept,2003-04-25.txt,source,1
handles,concept,2004-02-24.txt,source,1
research,concept,2003-04-22.txt,source,1
wall,concept,2003-04-30.txt,source,3
resulting,concept,2007-06-28.txt,source,1
attack,concept,2003-03-26.txt,source,1
provide,concept,2003-03-19.txt,source,1
display,concept,2005-01-12.txt,source,1
privileges,concept,2004-10-21.txt,source,1
browser,concept,2000-12-14.txt,source,1
transition,concept,2001-02-16.txt,source,1
install,concept,2001-11-27.txt,source,1
note,concept,2005-08-09.txt,source,3
project,concept,2003-09-14.txt,source,1
stream,concept,2004-12-17.txt,source,1
richards-zeta,concept,2010-06-02.txt,source,1
restrictions,concept,2008-07-16.txt,source,2
credentials,concept,2005-08-09.txt,source,2
lack,concept,2008-06-11.txt,source,1
mthd,concept,2003-07-25.txt,source,2
date,concept,2005-10-14.txt,source,1
concern,concept,2005-12-21.txt,source,1
tool,concept,2008-09-09.txt,source,1
input,concept,2004-07-14.txt,source,2
ip,concept,2007-04-12.txt,source,1
code,concept,2007-12-14.txt,source,1
system,concept,2002-03-28.txt,source,2
report,concept,2003-06-06.txt,source,1
storage,concept,2007-02-05.txt,source,2
pni,concept,2007-09-14.txt,source,1
manipulation,concept,2007-05-30.txt,source,1
use,concept,2004-05-11.txt,source,1
attacker,concept,2008-03-15.txt,source,1
html,concept,2003-03-06.txt,source,3
allow,concept,2006-10-25.txt,source,1
modify,concept,2001-06-04.txt,source,3
video,concept,2007-08-17.txt,source,1
begins,concept,2002-05-30.txt,source,1
application,concept,2002-06-13.txt,source,1
vulnerability,concept,2003-06-24.txt,source,3
vulnerabilities,concept,2007-02-23.txt,source,1
demonstrates,concept,2005-05-23.txt,source,1
bulletin,concept,2002-07-13.txt,source,1
windows,concept,2007-09-20.txt,source,3
memory,concept,2001-07-24.txt,source,3
flaw,concept,2007-12-12.txt,source,1
anti-virusetrust,concept,2007-06-06.txt,source,1
attachment,concept,2007-06-08.txt,source,1
handle,concept,2005-09-27.txt,source,1
escalation,concept,2007-04-19.txt,source,1
email,concept,2008-11-04.txt,source,1
forgery,concept,2007-10-01.txt,source,2
data,concept,2002-07-26.txt,source,1
client,concept,2002-07-11.txt,source,1
operations,concept,2004-10-13.txt,source,1
communications,concept,2008-01-08.txt,source,1
software,concept,2003-07-15.txt,source,1
crafted,concept,2006-10-10.txt,source,2
caused,concept,2008-04-21.txt,source,1
platform,concept,2009-10-13.txt,source,1
execute,concept,2006-08-22.txt,source,1
date,concept,2008-08-15.txt,source,1
convince,concept,2003-04-10.txt,source,1
date,concept,2004-09-03.txt,source,1
exists,concept,2003-04-01.txt,source,1
cases,concept,2006-12-18.txt,source,1
authoring,concept,2009-05-19.txt,source,1
pdf,concept,2007-01-19.txt,source,3
privileges,concept,2006-07-14.txt,source,2
integer,concept,2006-09-27.txt,source,2
protocol,concept,2010-03-25.txt,source,3
urls,concept,2004-04-05.txt,source,1
use,concept,2007-11-08.txt,source,1
addresses,concept,2002-05-17.txt,source,1
internet,concept,2003-08-01.txt,source,2
content-length,concept,2004-04-06.txt,source,3
xp,concept,2006-11-15.txt,source,1
exe,concept,2003-02-19.txt,source,1
view,concept,2010-02-09.txt,source,1
-,concept,2003-09-19.txt,source,3
stack-based,concept,2006-06-30.txt,source,1
attacker,concept,2007-05-02.txt,source,2
solaris,concept,2004-03-23.txt,source,1
media,concept,2003-12-18.txt,source,1
corruption,concept,2009-12-14.txt,source,1
command,concept,2004-01-23.txt,source,1
stake,concept,2001-05-06.txt,source,1
html,concept,2004-07-09.txt,source,1
values,concept,2008-10-30.txt,source,1
method,concept,2009-03-24.txt,source,1
overflow,concept,2003-06-02.txt,source,3
request,concept,2000-12-04.txt,source,1
directory,concept,2009-05-01.txt,source,3
privileges,concept,2005-09-13.txt,source,1
vulnerability,concept,2003-08-20.txt,source,1
printer,concept,2008-10-15.txt,source,3
feature,concept,2004-06-24.txt,source,1
packet,concept,2003-12-22.txt,source,1
asp,concept,2001-12-20.txt,source,1
scans,concept,2008-02-28.txt,source,1
storage,concept,2006-08-21.txt,source,1
handles,concept,2007-06-26.txt,source,1
modify,concept,2003-07-01.txt,source,1
iframe,concept,2004-12-17.txt,source,1
security,concept,2006-11-02.txt,source,2
process,concept,2008-12-19.txt,source,1
attacker,concept,2009-07-14.txt,source,3
validate,concept,2007-02-05.txt,source,1
validation,concept,2005-12-07.txt,source,1
use,concept,2002-09-16.txt,source,1
process,concept,2001-04-27.txt,source,2
-,concept,2001-05-11.txt,source,2
area,concept,2006-08-23.txt,source,1
copy,concept,2006-04-12.txt,source,1
predating,concept,2006-11-14.txt,source,1
objects,concept,2007-03-19.txt,source,1
execute,concept,2007-06-22.txt,source,1
fails,concept,2003-03-11.txt,source,2
page,concept,2000-10-31.txt,source,2
mode,concept,2002-01-31.txt,source,1
files,concept,2004-04-06.txt,source,1
atstake_etherleak_report,concept,2003-01-06.txt,source,1
writable,concept,2001-11-08.txt,source,1
buffer-overflow,concept,2002-08-06.txt,source,2
snort,concept,2003-03-03.txt,source,7
java,concept,2002-02-09.txt,source,13
implementation,concept,2002-11-19.txt,source,1
aim,concept,2007-07-16.txt,source,3
web,concept,2006-07-28.txt,source,3
allows,concept,2007-06-22.txt,source,1
technologies,concept,2003-05-13.txt,source,3
details,concept,2005-10-19.txt,source,1
bulletin,concept,2006-06-28.txt,source,1
allow,concept,2005-11-08.txt,source,1
mapping,concept,2001-06-19.txt,source,1
gateway,concept,2008-05-06.txt,source,1
uses,concept,2001-08-23.txt,source,1
runs,concept,2004-02-24.txt,source,1
third-party,concept,2007-05-22.txt,source,1
configuration,concept,2003-03-18.txt,source,1
acted,concept,2006-02-03.txt,source,1
functionality,concept,2007-06-22.txt,source,1
services,concept,2002-12-16.txt,source,2
passed,concept,2008-04-25.txt,source,1
result,concept,2002-07-26.txt,source,1
ad_,concept,2001-11-27.txt,source,1
document,concept,2007-08-12.txt,source,1
date,concept,2007-01-29.txt,source,1
user,concept,2000-10-02.txt,source,6
read,concept,2004-01-05.txt,source,3
objects,concept,2007-05-30.txt,source,1
checking,concept,2005-02-01.txt,source,1
vu,concept,2002-08-01.txt,source,1
rendering,concept,2002-02-14.txt,source,5
crash,concept,2002-08-05.txt,source,2
read-only,concept,2002-06-25.txt,source,2
joe,concept,2003-06-24.txt,source,1
file,concept,2007-05-09.txt,source,3
crafted,concept,2008-12-25.txt,source,2
activex,concept,2008-03-11.txt,source,3
create,concept,2007-07-10.txt,source,1
servers,concept,2006-07-07.txt,source,1
messaging,concept,2008-05-28.txt,source,2
web,concept,2003-04-29.txt,source,1
vulnerability,concept,2001-08-02.txt,source,2
rpc,concept,2003-07-16.txt,source,7
backup,concept,2007-02-05.txt,source,2
root,concept,2002-01-09.txt,source,2
dialup,concept,2003-03-13.txt,source,2
accepts,concept,2000-09-29.txt,source,1
leveraged,concept,2003-06-23.txt,source,1
cell,concept,2006-08-23.txt,source,1
vulnerability,concept,2003-04-14.txt,source,2
clients,concept,2006-01-01.txt,source,1
field,concept,2004-05-03.txt,source,2
mit,concept,2003-03-20.txt,source,2
helper,concept,2004-06-02.txt,source,1
overflows,concept,2009-10-13.txt,source,1
verifiably,concept,2008-11-24.txt,source,1
lp,concept,2002-10-16.txt,source,1
email,concept,2003-09-04.txt,source,1
allows,concept,2002-08-10.txt,source,1
date,concept,2000-12-21.txt,source,1
querying,concept,2008-09-12.txt,source,1
technology,concept,2001-05-25.txt,source,1
fix,concept,2001-03-13.txt,source,1
privileges,concept,2007-09-11.txt,source,1
message,concept,2006-06-15.txt,source,1
load,concept,2003-07-15.txt,source,1
fscache_setup,concept,2002-05-09.txt,source,1
resolve,concept,2003-03-26.txt,source,1
searched,concept,2001-06-13.txt,source,1
execution,concept,2007-12-18.txt,source,2
includes,concept,2007-09-13.txt,source,2
allows,concept,2000-12-21.txt,source,1
privileges,concept,2006-09-14.txt,source,1
root,concept,2004-03-15.txt,source,3
code,concept,2005-11-11.txt,source,3
document,concept,2007-06-22.txt,source,1
host,concept,2004-02-03.txt,source,1
-,concept,2002-02-12.txt,source,3
classes,concept,2005-02-11.txt,source,1
-,concept,2004-09-01.txt,source,6
permit,concept,2002-05-10.txt,source,1
requests,concept,2008-07-08.txt,source,1
innfeed,concept,2001-09-05.txt,source,3
user,concept,2007-05-30.txt,source,2
issue,concept,2002-12-04.txt,source,1
response,concept,2002-10-08.txt,source,7
server,concept,2005-07-18.txt,source,9
unauthenticated,concept,2007-11-14.txt,source,1
exists,concept,2007-11-14.txt,source,1
swf,concept,2008-03-25.txt,source,1
-,concept,2004-07-12.txt,source,2
information,concept,2004-01-22.txt,source,3
privileges,concept,2005-02-09.txt,source,2
allows,concept,2003-07-23.txt,source,1
restore,concept,2004-03-31.txt,source,1
attacker,concept,2009-02-11.txt,source,7
acknowledge,concept,2000-10-06.txt,source,1
bin,concept,2000-09-29.txt,source,1
contains,concept,2003-05-14.txt,source,1
presented,concept,2001-07-27.txt,source,1
buffer,concept,2006-11-27.txt,source,1
activex,concept,2004-10-20.txt,source,2
exploit,concept,2000-12-19.txt,source,1
http,concept,2003-09-30.txt,source,1
device,concept,2004-04-07.txt,source,5
date,concept,2003-08-08.txt,source,1
explorer,concept,2002-07-16.txt,source,1
vulnerability,concept,2003-01-24.txt,source,1
create,concept,2005-02-21.txt,source,1
oracle,concept,2002-02-25.txt,source,7
extend,concept,2005-07-02.txt,source,1
disclosure,concept,2006-04-03.txt,source,1
verificationwhile,concept,2003-07-15.txt,source,1
date,concept,2007-02-09.txt,source,1
cert,concept,2003-11-05.txt,source,1
byte,concept,2002-02-09.txt,source,1
sends,concept,2006-01-27.txt,source,1
tls,concept,2003-10-03.txt,source,2
image,concept,2006-01-01.txt,source,1
overflow,concept,2006-09-01.txt,source,2
displays,concept,2005-03-17.txt,source,1
viewer,concept,2008-03-15.txt,source,3
request,concept,2004-01-05.txt,source,3
incorporates,concept,2008-06-10.txt,source,1
replace,concept,2008-06-27.txt,source,1
include,concept,2002-02-14.txt,source,1
handle,concept,2006-09-05.txt,source,1
sdk,concept,2003-03-19.txt,source,1
advertise,concept,2001-12-13.txt,source,1
interpret,concept,2001-01-28.txt,source,1
user,concept,2003-05-30.txt,source,1
view,concept,2005-09-27.txt,source,1
execute,concept,2007-10-13.txt,source,1
environment,concept,2004-09-16.txt,source,3
determine,concept,2008-07-16.txt,source,1
security,concept,2003-07-28.txt,source,6
user,concept,2007-02-16.txt,source,3
subjected,concept,2001-08-17.txt,source,1
issue,concept,2005-01-18.txt,source,1
result,concept,2002-06-25.txt,source,1
internet,concept,2008-10-06.txt,source,1
occurs,concept,2001-12-10.txt,source,1
service,concept,2008-01-22.txt,source,3
code,concept,2005-10-11.txt,source,2
verify,concept,2005-11-23.txt,source,1
interface,concept,2010-06-24.txt,source,1
decoder,concept,2004-09-17.txt,source,1
viewed,concept,2001-05-01.txt,source,1
tcp,concept,2001-04-06.txt,source,1
protocol,concept,2005-03-29.txt,source,2
stack-based,concept,2004-09-30.txt,source,1
page,concept,2004-09-17.txt,source,1
buffer,concept,2006-10-09.txt,source,2
vulnerability,concept,2002-06-28.txt,source,2
default,concept,2008-01-15.txt,source,2
text,concept,2002-10-08.txt,source,2
mgetty,concept,2001-10-01.txt,source,3
yu,concept,2002-12-12.txt,source,1
data,concept,2007-03-17.txt,source,2
cable,concept,2006-10-13.txt,source,2
files,concept,2009-06-19.txt,source,1
default,concept,2002-08-23.txt,source,1
server,concept,2002-10-04.txt,source,2
routines,concept,2002-11-20.txt,source,1
sparc-based,concept,2004-03-31.txt,source,1
management,concept,2007-01-12.txt,source,1
commands,concept,2007-11-27.txt,source,1
user,concept,2002-01-31.txt,source,2
buffer,concept,2008-01-10.txt,source,2
browsing,concept,2001-09-20.txt,source,1
vulnerabilities,concept,2006-05-30.txt,source,1
tshoot,concept,2003-10-16.txt,source,2
areas,concept,2001-10-29.txt,source,1
privileges,concept,2006-08-15.txt,source,1
smtp,concept,2005-02-09.txt,source,1
assess,concept,2005-05-23.txt,source,1
update,concept,2002-10-17.txt,source,1
accesses,concept,2004-11-12.txt,source,1
microsoft,concept,2006-09-07.txt,source,3
router,concept,2003-12-18.txt,source,1
supplied,concept,2006-10-17.txt,source,1
sun,concept,2004-12-01.txt,source,1
includes,concept,2004-03-15.txt,source,1
benchmarking,concept,2008-10-14.txt,source,1
handling,concept,2005-02-09.txt,source,1
attacker,concept,2007-09-05.txt,source,2
executes,concept,2004-10-13.txt,source,1
compromised,concept,2004-12-21.txt,source,1
web,concept,2004-10-19.txt,source,1
html,concept,2007-06-25.txt,source,2
framework,concept,2010-06-02.txt,source,1
crash,concept,2002-04-08.txt,source,2
code,concept,2001-11-15.txt,source,1
rfc,concept,2005-04-01.txt,source,2
soap,concept,2002-03-12.txt,source,5
flaw,concept,2005-01-27.txt,source,1
contains,concept,2003-03-21.txt,source,1
system,concept,2004-04-05.txt,source,3
file,concept,2003-02-05.txt,source,2
areas,concept,2003-06-11.txt,source,1
-,concept,2006-09-22.txt,source,3
redirect,concept,2009-03-10.txt,source,1
attacker,concept,2007-02-25.txt,source,2
occur,concept,2000-09-26.txt,source,1
reduce,concept,2008-07-08.txt,source,1
javascript,concept,2003-11-18.txt,source,5
register,concept,2007-02-05.txt,source,1
machine,concept,2008-12-02.txt,source,1
communicate,concept,2005-07-01.txt,source,1
denial,concept,2004-07-12.txt,source,1
privileges,concept,2001-10-04.txt,source,2
information,concept,2006-09-22.txt,source,1
html,concept,2005-04-12.txt,source,4
uses,concept,2007-06-05.txt,source,1
users,concept,2006-06-06.txt,source,2
crash,concept,2006-05-16.txt,source,1
office,concept,2009-07-15.txt,source,9
contains,concept,2006-11-30.txt,source,1
exists,concept,2003-12-02.txt,source,1
email,concept,2003-04-23.txt,source,2
vulnerability,concept,2004-05-21.txt,source,1
ssh,concept,2004-03-29.txt,source,4
stream,concept,2007-11-24.txt,source,3
victim,concept,2007-09-04.txt,source,2
openssl,concept,2002-03-01.txt,source,3
number,concept,2006-05-09.txt,source,1
-,concept,2006-10-05.txt,source,2
user,concept,2007-04-16.txt,source,3
relate,concept,2006-10-24.txt,source,1
check,concept,2001-11-27.txt,source,1
process,concept,2002-07-11.txt,source,2
highlight,concept,2006-12-01.txt,source,1
deceive,concept,2004-12-17.txt,source,1
copying,concept,2001-09-25.txt,source,1
realplayer,concept,2006-04-05.txt,source,4
overflow,concept,2001-04-05.txt,source,2
applets,concept,2010-01-05.txt,source,1
validation,concept,2006-03-17.txt,source,1
allow,concept,2002-05-29.txt,source,1
verify,concept,2002-05-17.txt,source,1
procedure,concept,2002-02-12.txt,source,1
condition,concept,2006-06-09.txt,source,1
segment,concept,2001-02-16.txt,source,2
browser,concept,2006-10-17.txt,source,1
certificate,concept,2000-10-06.txt,source,12
products,concept,2004-03-20.txt,source,6
attacker,concept,2002-11-13.txt,source,2
seeking,concept,2005-08-09.txt,source,1
command,concept,2009-02-11.txt,source,1
programming,concept,2003-01-22.txt,source,1
vulnerability,concept,2007-01-17.txt,source,1
ttdbserverd,concept,2002-07-11.txt,source,2
